analytics_id,machine_id,log_timestamp,fuel_efficiency_score,engine_stability_score,utilization_ratio,wear_and_tear_index,safety_score,downtime_risk_pct
356,4,2025-08-23T00:00:00Z,80.74,0.0,34.65,99,0,98.02
357,4,2025-08-24T00:00:00Z,79.99,0.0,34.79,100,0,98.2
358,4,2025-08-25T00:00:00Z,80.44,0.0,34.44,89,41,78.04
359,4,2025-08-26T00:00:00Z,83.3,0.0,34.86,100,26,92.66
360,4,2025-08-27T00:00:00Z,88.41,0.0,32.81,82,48,52.48
361,5,2025-05-30T00:00:00Z,79.57,80.94,55.02,30,100,0.02
362,5,2025-05-31T00:00:00Z,93.95,75.43,55.8,33,100,0.02
363,5,2025-06-01T00:00:00Z,100.0,93.95,76.73,30,100,0.0
364,5,2025-06-02T00:00:00Z,79.27,97.15,54.83,33,100,0.01
365,5,2025-06-03T00:00:00Z,100.0,77.48,59.56,33,95,0.01
366,5,2025-06-04T00:00:00Z,100.0,100.0,74.0,30,100,0.0
367,5,2025-06-05T00:00:00Z,86.31,100.0,68.6,30,100,0.01
368,5,2025-06-06T00:00:00Z,73.0,100.0,69.53,30,100,0.01
369,5,2025-06-07T00:00:00Z,83.67,82.26,58.34,30,98,0.02
370,5,2025-06-08T00:00:00Z,87.6,100.0,60.63,30,100,0.01
371,5,2025-06-09T00:00:00Z,100.0,98.75,58.3,30,100,0.0
372,5,2025-06-10T00:00:00Z,91.99,95.32,60.25,30,100,0.01
373,5,2025-06-11T00:00:00Z,89.3,100.0,65.62,30,100,0.01
374,5,2025-06-12T00:00:00Z,87.5,98.22,60.21,30,100,0.01
375,5,2025-06-13T00:00:00Z,92.51,91.98,61.5,30,96,0.01
376,5,2025-06-14T00:00:00Z,95.11,83.68,75.62,30,100,0.01
377,5,2025-06-15T00:00:00Z,93.52,98.29,57.02,30,100,0.01
378,5,2025-06-16T00:00:00Z,85.28,100.0,60.53,33,91,0.01
379,5,2025-06-17T00:00:00Z,92.34,96.93,64.35,30,95,0.01
380,5,2025-06-18T00:00:00Z,96.71,77.77,76.74,30,100,0.01
381,5,2025-06-19T00:00:00Z,85.3,81.26,60.81,30,100,0.02
382,5,2025-06-20T00:00:00Z,95.84,78.2,64.19,33,100,0.01
383,5,2025-06-21T00:00:00Z,100.0,100.0,74.06,30,100,0.0
384,5,2025-06-22T00:00:00Z,91.28,100.0,62.6,30,100,0.01
385,5,2025-06-23T00:00:00Z,81.39,66.74,55.17,30,98,0.04
386,5,2025-06-24T00:00:00Z,88.98,97.12,61.26,33,100,0.01
387,5,2025-06-25T00:00:00Z,78.71,71.17,55.21,30,100,0.03
388,5,2025-06-26T00:00:00Z,100.0,81.36,62.94,36,98,0.01
389,5,2025-06-27T00:00:00Z,100.0,63.88,59.02,30,98,0.02
390,5,2025-06-28T00:00:00Z,100.0,80.82,61.38,30,96,0.01
391,5,2025-06-29T00:00:00Z,98.14,93.12,71.61,30,100,0.01
392,5,2025-06-30T00:00:00Z,85.48,100.0,66.17,30,100,0.01
393,5,2025-07-01T00:00:00Z,81.45,96.3,52.86,30,100,0.01
394,5,2025-07-02T00:00:00Z,100.0,85.56,75.28,33,98,0.01
395,5,2025-07-03T00:00:00Z,81.46,86.77,72.95,30,100,0.02
396,5,2025-07-04T00:00:00Z,85.65,69.4,61.9,32,98,0.03
397,5,2025-07-05T00:00:00Z,100.0,84.18,71.59,32,100,0.01
398,5,2025-07-06T00:00:00Z,90.82,93.31,72.0,30,100,0.01
399,5,2025-07-07T00:00:00Z,87.79,91.02,73.9,30,100,0.01
400,5,2025-07-08T00:00:00Z,88.5,94.24,71.4,30,100,0.01
401,5,2025-07-09T00:00:00Z,92.09,100.0,56.09,36,100,0.01
402,5,2025-07-10T00:00:00Z,100.0,100.0,70.25,30,98,0.0
403,5,2025-07-11T00:00:00Z,87.75,100.0,53.62,30,96,0.01
404,5,2025-07-12T00:00:00Z,100.0,85.27,69.13,32,100,0.01
405,5,2025-07-13T00:00:00Z,87.83,97.94,63.8,30,100,0.01
406,5,2025-07-14T00:00:00Z,91.32,90.61,53.28,36,100,0.01
407,5,2025-07-15T00:00:00Z,85.49,95.53,75.58,30,98,0.01
408,5,2025-07-16T00:00:00Z,98.53,95.56,64.26,32,100,0.01
409,5,2025-07-17T00:00:00Z,91.86,100.0,65.75,30,100,0.01
410,5,2025-07-18T00:00:00Z,95.39,99.19,71.78,33,100,0.01
411,5,2025-07-19T00:00:00Z,100.0,99.93,58.8,30,100,0.0
412,5,2025-07-20T00:00:00Z,91.94,81.93,69.89,30,100,0.01
413,5,2025-07-21T00:00:00Z,100.0,100.0,54.13,30,100,0.0
414,5,2025-07-22T00:00:00Z,100.0,100.0,57.23,30,100,0.0
415,5,2025-07-23T00:00:00Z,100.0,100.0,57.71,30,100,0.0
416,5,2025-07-24T00:00:00Z,99.71,81.56,68.14,30,98,0.01
417,5,2025-07-25T00:00:00Z,83.68,90.87,66.36,30,100,0.01
418,5,2025-07-26T00:00:00Z,85.04,100.0,57.91,32,100,0.01
419,5,2025-07-27T00:00:00Z,81.92,87.4,57.02,30,100,0.02
420,5,2025-07-28T00:00:00Z,100.0,79.96,72.0,30,100,0.01
421,5,2025-07-29T00:00:00Z,87.68,0.0,31.14,61,60,15.13
422,5,2025-07-30T00:00:00Z,92.25,42.22,12.5,49,72,0.7
423,5,2025-07-31T00:00:00Z,97.83,84.68,40.78,41,70,0.07
424,5,2025-08-01T00:00:00Z,81.97,0.0,35.28,100,0,98.02
425,5,2025-08-02T00:00:00Z,82.28,0.0,36.32,89,0,96.18
426,5,2025-08-03T00:00:00Z,81.46,0.0,34.17,79,0,93.51
427,5,2025-08-04T00:00:00Z,84.55,0.0,33.67,69,13,77.95
428,5,2025-08-05T00:00:00Z,100.0,95.21,61.0,30,100,0.0
429,5,2025-08-06T00:00:00Z,88.29,10.05,35.51,52,55,7.97
430,5,2025-08-07T00:00:00Z,80.52,0.0,34.1,73,0,91.33
431,5,2025-08-08T00:00:00Z,81.58,0.0,34.72,79,27,78.76
432,5,2025-08-09T00:00:00Z,93.24,44.92,35.76,41,27,3.39
433,5,2025-08-10T00:00:00Z,84.04,87.81,60.6,30,100,0.01
434,5,2025-08-11T00:00:00Z,82.59,30.55,36.23,97,32,70.45
435,5,2025-08-12T00:00:00Z,81.1,0.0,35.28,87,18,90.59
436,5,2025-08-13T00:00:00Z,81.89,32.48,35.28,100,37,68.05
437,5,2025-08-14T00:00:00Z,81.59,16.39,35.83,75,8,79.66
438,5,2025-08-15T00:00:00Z,82.16,0.0,34.58,83,36,74.5
439,5,2025-08-16T00:00:00Z,81.84,0.0,36.04,88,26,86.85
440,5,2025-08-17T00:00:00Z,80.24,5.62,34.24,74,43,51.34
441,5,2025-08-18T00:00:00Z,100.0,96.59,28.48,33,95,0.01
442,5,2025-08-19T00:00:00Z,81.04,0.0,34.93,100,39,88.06
443,5,2025-08-20T00:00:00Z,84.33,52.71,35.51,71,14,31.76
444,5,2025-08-21T00:00:00Z,95.02,91.83,59.29,30,100,0.01
445,5,2025-08-22T00:00:00Z,96.45,63.16,38.46,39,87,0.06
446,5,2025-08-23T00:00:00Z,81.42,4.78,34.17,88,12,91.82
447,5,2025-08-24T00:00:00Z,81.24,0.0,34.31,77,0,92.81
448,5,2025-08-25T00:00:00Z,81.43,4.5,34.86,66,14,73.27
449,5,2025-08-26T00:00:00Z,81.88,0.0,33.82,86,7,93.8
450,5,2025-08-27T00:00:00Z,80.69,0.0,34.17,84,8,93.12
451,6,2025-05-30T00:00:00Z,88.65,100.0,71.11,30,100,0.01
452,6,2025-05-31T00:00:00Z,82.24,100.0,53.3,30,100,0.01
453,6,2025-06-01T00:00:00Z,95.28,86.2,62.49,32,100,0.01
454,6,2025-06-02T00:00:00Z,84.56,99.32,66.56,30,100,0.01
455,6,2025-06-03T00:00:00Z,78.38,100.0,55.17,33,95,0.02
456,6,2025-06-04T00:00:00Z,93.66,99.77,65.49,30,100,0.01
457,6,2025-06-05T00:00:00Z,99.77,100.0,60.68,30,96,0.0
458,6,2025-06-06T00:00:00Z,100.0,76.36,54.59,32,98,0.01
459,6,2025-06-07T00:00:00Z,87.94,100.0,65.97,30,100,0.01
460,6,2025-06-08T00:00:00Z,90.84,100.0,67.37,33,95,0.01
461,6,2025-06-09T00:00:00Z,94.43,100.0,76.81,30,100,0.0
462,6,2025-06-10T00:00:00Z,100.0,100.0,73.74,30,100,0.0
463,6,2025-06-11T00:00:00Z,92.06,100.0,60.13,30,100,0.01
464,6,2025-06-12T00:00:00Z,100.0,100.0,63.85,30,95,0.0
465,6,2025-06-13T00:00:00Z,100.0,99.83,62.31,30,100,0.0
466,6,2025-06-14T00:00:00Z,89.0,78.95,58.92,30,100,0.01
467,6,2025-06-15T00:00:00Z,100.0,99.2,64.54,30,100,0.0
468,6,2025-06-16T00:00:00Z,100.0,67.92,75.78,33,100,0.02
469,6,2025-06-17T00:00:00Z,100.0,82.96,75.68,30,100,0.01
470,6,2025-06-18T00:00:00Z,83.46,100.0,71.28,33,100,0.01
471,6,2025-06-19T00:00:00Z,92.33,99.72,60.3,30,100,0.01
472,6,2025-06-20T00:00:00Z,89.63,85.25,56.41,30,100,0.01
473,6,2025-06-21T00:00:00Z,100.0,91.6,67.83,33,100,0.01
474,6,2025-06-22T00:00:00Z,100.0,82.0,59.06,33,87,0.02
475,6,2025-06-23T00:00:00Z,95.01,81.5,55.33,30,100,0.01
476,6,2025-06-24T00:00:00Z,77.42,92.37,55.43,30,100,0.02
477,6,2025-06-25T00:00:00Z,100.0,100.0,75.17,30,100,0.0
478,6,2025-06-26T00:00:00Z,100.0,89.96,71.65,30,100,0.01
479,6,2025-06-27T00:00:00Z,98.89,100.0,75.54,30,100,0.0
480,6,2025-06-28T00:00:00Z,85.01,96.2,55.53,30,100,0.01
481,6,2025-06-29T00:00:00Z,87.12,92.58,53.55,30,98,0.01
482,6,2025-06-30T00:00:00Z,83.99,89.86,69.38,33,100,0.01
483,6,2025-07-01T00:00:00Z,99.02,96.96,52.83,30,100,0.0
484,6,2025-07-02T00:00:00Z,100.0,98.42,64.55,33,100,0.0
485,6,2025-07-03T00:00:00Z,97.96,100.0,55.49,30,100,0.0
486,6,2025-07-04T00:00:00Z,93.41,99.53,74.39,30,98,0.01
487,6,2025-07-05T00:00:00Z,100.0,100.0,55.59,30,100,0.0
488,6,2025-07-06T00:00:00Z,100.0,91.93,66.64,30,100,0.01
489,6,2025-07-07T00:00:00Z,100.0,100.0,71.26,30,100,0.0
490,6,2025-07-08T00:00:00Z,92.12,100.0,52.96,30,100,0.01
491,6,2025-07-09T00:00:00Z,98.61,100.0,56.56,30,100,0.0
492,6,2025-07-10T00:00:00Z,100.0,100.0,52.77,30,100,0.0
493,6,2025-07-11T00:00:00Z,97.84,99.32,60.44,30,100,0.0
494,6,2025-07-12T00:00:00Z,96.98,91.83,75.54,30,95,0.01
495,6,2025-07-13T00:00:00Z,85.08,90.95,68.68,30,100,0.01
496,6,2025-07-14T00:00:00Z,93.11,100.0,53.11,30,100,0.01
497,6,2025-07-15T00:00:00Z,91.76,95.11,66.22,30,100,0.01
498,6,2025-07-16T00:00:00Z,84.58,100.0,52.97,33,100,0.01
499,6,2025-07-17T00:00:00Z,100.0,89.85,57.34,30,100,0.01
500,6,2025-07-18T00:00:00Z,87.98,85.62,59.31,30,100,0.01
501,6,2025-07-19T00:00:00Z,95.29,89.62,75.52,30,100,0.01
502,6,2025-07-20T00:00:00Z,100.0,100.0,65.78,30,100,0.0
503,6,2025-07-21T00:00:00Z,87.47,78.33,66.25,30,100,0.02
504,6,2025-07-22T00:00:00Z,83.29,100.0,62.96,33,100,0.01
505,6,2025-07-23T00:00:00Z,100.0,100.0,53.25,30,100,0.0
506,6,2025-07-24T00:00:00Z,80.65,100.0,57.1,33,93,0.02
507,6,2025-07-25T00:00:00Z,91.56,91.12,61.5,30,100,0.01
508,6,2025-07-26T00:00:00Z,95.84,96.72,67.03,30,100,0.01
509,6,2025-07-27T00:00:00Z,100.0,92.24,54.14,30,100,0.01
510,6,2025-07-28T00:00:00Z,99.48,98.11,53.17,30,95,0.01
511,6,2025-07-29T00:00:00Z,89.76,62.36,30.18,45,81,0.18
512,6,2025-07-30T00:00:00Z,76.86,0.0,25.07,72,68,28.43
513,6,2025-07-31T00:00:00Z,92.91,20.21,19.84,38,59,1.59
514,6,2025-08-01T00:00:00Z,87.67,100.0,72.76,30,100,0.01
515,6,2025-08-02T00:00:00Z,84.07,65.37,28.02,53,56,1.17
516,6,2025-08-03T00:00:00Z,76.45,34.84,21.39,82,59,22.34
517,6,2025-08-04T00:00:00Z,79.5,33.44,26.04,74,62,12.21
518,6,2025-08-05T00:00:00Z,78.74,1.36,26.87,58,53,23.84
519,6,2025-08-06T00:00:00Z,79.49,40.58,25.69,61,60,5.03
520,6,2025-08-07T00:00:00Z,77.89,36.34,25.49,71,61,10.54
521,6,2025-08-08T00:00:00Z,91.85,78.07,12.5,44,78,0.09
522,6,2025-08-09T00:00:00Z,83.49,42.06,24.95,52,53,3.27
523,6,2025-08-10T00:00:00Z,79.71,58.35,21.67,66,50,5.42
524,6,2025-08-11T00:00:00Z,77.53,0.0,26.74,78,44,64.65
525,6,2025-08-12T00:00:00Z,79.5,60.42,25.83,53,49,2.5
526,6,2025-08-13T00:00:00Z,95.8,77.7,12.05,39,89,0.03
527,6,2025-08-14T00:00:00Z,91.78,90.88,12.16,50,86,0.05
528,6,2025-08-15T00:00:00Z,82.24,47.89,27.85,64,47,7.33
529,6,2025-08-16T00:00:00Z,89.65,46.99,24.78,40,72,0.38
530,6,2025-08-17T00:00:00Z,92.72,30.16,17.83,44,76,0.67
531,6,2025-08-18T00:00:00Z,86.59,30.56,30.57,56,39,10.51
532,6,2025-08-19T00:00:00Z,77.33,40.36,25.28,62,49,9.88
533,6,2025-08-20T00:00:00Z,78.24,14.75,25.62,63,12,66.33
534,6,2025-08-21T00:00:00Z,80.04,8.22,26.04,81,28,75.57
535,6,2025-08-22T00:00:00Z,79.64,7.16,25.35,85,16,88.41
536,6,2025-08-23T00:00:00Z,79.43,31.85,21.53,75,44,27.98
537,6,2025-08-24T00:00:00Z,77.23,49.26,20.83,70,32,22.59
538,6,2025-08-25T00:00:00Z,78.36,13.95,25.21,67,4,79.32
539,6,2025-08-26T00:00:00Z,90.38,59.04,12.56,43,76,0.22
540,6,2025-08-27T00:00:00Z,91.78,84.58,12.22,30,95,0.01
541,7,2025-05-30T00:00:00Z,93.7,100.0,65.56,30,100,0.01
542,7,2025-05-31T00:00:00Z,100.0,89.22,62.76,30,98,0.01
543,7,2025-06-01T00:00:00Z,100.0,98.03,54.37,30,100,0.0
544,7,2025-06-02T00:00:00Z,79.67,85.62,58.84,30,100,0.02
545,7,2025-06-03T00:00:00Z,80.61,98.09,63.05,30,100,0.01
546,7,2025-06-04T00:00:00Z,80.02,90.94,56.56,30,100,0.01
547,7,2025-06-05T00:00:00Z,95.63,100.0,66.29,30,100,0.0
548,7,2025-06-06T00:00:00Z,97.93,100.0,54.52,30,100,0.0
549,7,2025-06-07T00:00:00Z,86.05,100.0,70.98,30,96,0.01
550,7,2025-06-08T00:00:00Z,100.0,86.85,62.27,35,100,0.01
551,7,2025-06-09T00:00:00Z,86.01,98.43,70.25,30,100,0.01
552,7,2025-06-10T00:00:00Z,92.21,87.3,56.2,30,100,0.01
553,7,2025-06-11T00:00:00Z,91.22,77.18,53.76,33,96,0.02
554,7,2025-06-12T00:00:00Z,100.0,100.0,76.12,30,95,0.0
555,7,2025-06-13T00:00:00Z,100.0,98.98,58.82,33,100,0.0
556,7,2025-06-14T00:00:00Z,100.0,87.64,53.49,33,95,0.01
557,7,2025-06-15T00:00:00Z,99.56,88.16,56.07,30,100,0.01
558,7,2025-06-16T00:00:00Z,100.0,83.13,57.19,36,100,0.01
559,7,2025-06-17T00:00:00Z,87.4,86.12,65.87,30,100,0.01
560,7,2025-06-18T00:00:00Z,99.05,100.0,67.45,36,100,0.01
561,7,2025-06-19T00:00:00Z,100.0,78.65,53.41,33,100,0.01
562,7,2025-06-20T00:00:00Z,94.19,100.0,55.1,33,100,0.01
563,7,2025-06-21T00:00:00Z,100.0,83.21,58.38,30,100,0.01
564,7,2025-06-22T00:00:00Z,97.45,96.07,68.91,30,100,0.0
565,7,2025-06-23T00:00:00Z,94.62,70.52,54.64,30,96,0.02
566,7,2025-06-24T00:00:00Z,88.77,100.0,63.84,30,100,0.01
567,7,2025-06-25T00:00:00Z,74.02,83.26,61.61,35,100,0.04
568,7,2025-06-26T00:00:00Z,98.07,100.0,54.52,30,98,0.0
569,7,2025-06-27T00:00:00Z,91.61,56.01,70.96,33,100,0.04
570,7,2025-06-28T00:00:00Z,82.93,90.25,54.64,32,100,0.01
571,7,2025-06-29T00:00:00Z,83.23,97.39,72.13,30,100,0.01
572,7,2025-06-30T00:00:00Z,100.0,78.4,76.31,30,100,0.01
573,7,2025-07-01T00:00:00Z,92.07,100.0,61.03,30,100,0.01
574,7,2025-07-02T00:00:00Z,87.29,100.0,63.03,30,98,0.01
575,7,2025-07-03T00:00:00Z,100.0,99.86,55.03,30,100,0.0
576,7,2025-07-04T00:00:00Z,68.92,86.13,53.82,30,98,0.03
577,7,2025-07-05T00:00:00Z,99.34,93.29,72.28,30,100,0.01
578,7,2025-07-06T00:00:00Z,100.0,81.1,65.17,30,100,0.01
579,7,2025-07-07T00:00:00Z,94.86,100.0,60.38,30,100,0.0
580,7,2025-07-08T00:00:00Z,96.38,100.0,71.2,33,100,0.01
581,7,2025-07-09T00:00:00Z,92.92,92.98,66.14,30,93,0.01
582,7,2025-07-10T00:00:00Z,100.0,100.0,60.14,30,100,0.0
583,7,2025-07-11T00:00:00Z,100.0,100.0,56.09,33,100,0.0
584,7,2025-07-12T00:00:00Z,73.12,87.92,68.12,30,98,0.03
585,7,2025-07-13T00:00:00Z,100.0,77.37,66.95,30,100,0.01
586,7,2025-07-14T00:00:00Z,94.92,92.91,65.63,33,100,0.01
587,7,2025-07-15T00:00:00Z,100.0,98.08,66.56,30,98,0.0
588,7,2025-07-16T00:00:00Z,84.37,85.57,53.32,30,96,0.02
589,7,2025-07-17T00:00:00Z,91.74,73.61,60.72,32,100,0.02
590,7,2025-07-18T00:00:00Z,91.38,93.81,55.57,30,100,0.01
591,7,2025-07-19T00:00:00Z,94.8,100.0,72.89,30,100,0.0
592,7,2025-07-20T00:00:00Z,97.44,100.0,52.82,30,98,0.0
593,7,2025-07-21T00:00:00Z,91.49,97.07,74.72,30,100,0.01
594,7,2025-07-22T00:00:00Z,93.31,100.0,60.8,33,100,0.01
595,7,2025-07-23T00:00:00Z,99.23,93.39,62.87,30,98,0.01
596,7,2025-07-24T00:00:00Z,100.0,99.43,69.31,30,98,0.0
597,7,2025-07-25T00:00:00Z,91.37,85.17,66.44,33,95,0.02
598,7,2025-07-26T00:00:00Z,100.0,90.01,66.35,30,100,0.01
599,7,2025-07-27T00:00:00Z,91.44,69.74,55.34,33,100,0.02
600,7,2025-07-28T00:00:00Z,100.0,100.0,64.81,30,100,0.0
601,7,2025-07-29T00:00:00Z,84.86,35.24,30.57,60,15,30.95
602,7,2025-07-30T00:00:00Z,78.26,0.0,25.49,100,9,97.43
603,7,2025-07-31T00:00:00Z,78.82,0.0,26.25,94,21,93.4
604,7,2025-08-01T00:00:00Z,78.42,3.79,24.72,88,32,83.31
605,7,2025-08-02T00:00:00Z,77.88,0.0,22.15,92,31,88.85
606,7,2025-08-03T00:00:00Z,77.13,0.0,21.11,100,39,89.97
607,7,2025-08-04T00:00:00Z,77.84,0.0,25.62,100,0,98.38
608,7,2025-08-05T00:00:00Z,78.77,0.0,26.6,96,16,95.35
609,7,2025-08-06T00:00:00Z,77.56,0.0,25.76,89,40,81.18
610,7,2025-08-07T00:00:00Z,95.46,69.87,12.42,45,90,0.06
611,7,2025-08-08T00:00:00Z,91.71,66.55,35.71,54,42,1.62
612,7,2025-08-09T00:00:00Z,81.14,0.0,34.93,87,34,81.2
613,7,2025-08-10T00:00:00Z,80.88,35.11,34.72,89,45,41.14
614,7,2025-08-11T00:00:00Z,80.35,0.0,34.1,71,20,77.6
615,7,2025-08-12T00:00:00Z,89.36,16.05,34.32,71,72,7.94
616,7,2025-08-13T00:00:00Z,96.21,37.79,35.5,65,72,1.76
617,7,2025-08-14T00:00:00Z,80.64,0.0,35.0,100,38,88.77
618,7,2025-08-15T00:00:00Z,81.63,19.08,34.1,70,25,52.62
619,7,2025-08-16T00:00:00Z,80.28,0.0,34.65,84,23,86.72
620,7,2025-08-17T00:00:00Z,79.73,0.0,33.47,76,0,92.91
621,7,2025-08-18T00:00:00Z,81.27,0.0,34.86,100,0,98.09
622,7,2025-08-19T00:00:00Z,81.31,0.0,35.35,100,17,95.62
623,7,2025-08-20T00:00:00Z,82.71,0.0,34.58,80,28,77.98
624,7,2025-08-21T00:00:00Z,89.43,10.11,33.33,62,29,35.3
625,7,2025-08-22T00:00:00Z,87.37,100.0,64.1,30,95,0.01
626,7,2025-08-23T00:00:00Z,88.75,0.0,36.4,78,28,69.9
627,7,2025-08-24T00:00:00Z,79.3,0.0,34.58,100,20,95.41
628,7,2025-08-25T00:00:00Z,80.6,0.0,34.65,100,0,98.15
629,7,2025-08-26T00:00:00Z,81.53,0.0,35.0,100,0,98.06
630,7,2025-08-27T00:00:00Z,80.93,0.0,34.17,100,17,95.7
631,8,2025-05-30T00:00:00Z,100.0,80.6,59.82,41,100,0.02
632,8,2025-05-31T00:00:00Z,100.0,62.91,76.18,36,100,0.02
633,8,2025-06-01T00:00:00Z,84.85,100.0,55.95,36,98,0.01
634,8,2025-06-02T00:00:00Z,86.02,95.53,72.14,39,100,0.02
635,8,2025-06-03T00:00:00Z,75.1,100.0,54.39,39,96,0.03
636,8,2025-06-04T00:00:00Z,93.92,69.01,66.94,36,98,0.03
637,8,2025-06-05T00:00:00Z,100.0,89.69,62.33,39,100,0.01
638,8,2025-06-06T00:00:00Z,100.0,83.42,55.07,36,98,0.01
639,8,2025-06-07T00:00:00Z,100.0,98.38,66.9,39,96,0.01
640,8,2025-06-08T00:00:00Z,100.0,72.87,62.41,36,100,0.02
641,8,2025-06-09T00:00:00Z,90.75,92.64,65.3,36,98,0.01
642,8,2025-06-10T00:00:00Z,100.0,96.16,56.08,36,100,0.01
643,8,2025-06-11T00:00:00Z,100.0,86.62,63.93,36,100,0.01
644,8,2025-06-12T00:00:00Z,96.6,71.15,74.37,36,98,0.02
645,8,2025-06-13T00:00:00Z,100.0,79.06,54.58,39,100,0.01
646,8,2025-06-14T00:00:00Z,87.13,100.0,64.75,39,98,0.01
647,8,2025-06-15T00:00:00Z,100.0,70.18,60.53,48,100,0.04
648,8,2025-06-16T00:00:00Z,100.0,91.14,72.55,36,100,0.01
649,8,2025-06-17T00:00:00Z,79.22,90.89,58.01,42,100,0.03
650,8,2025-06-18T00:00:00Z,87.84,93.4,58.42,39,95,0.02
651,8,2025-06-19T00:00:00Z,98.31,85.01,56.44,42,100,0.02
652,8,2025-06-20T00:00:00Z,94.74,98.73,67.24,39,98,0.01
653,8,2025-06-21T00:00:00Z,100.0,91.85,62.74,44,100,0.01
654,8,2025-06-22T00:00:00Z,89.78,88.91,58.08,42,100,0.02
655,8,2025-06-23T00:00:00Z,92.45,90.05,52.85,51,98,0.03
656,8,2025-06-24T00:00:00Z,82.12,92.64,62.46,39,100,0.02
657,8,2025-06-25T00:00:00Z,94.46,85.78,61.47,39,98,0.02
658,8,2025-06-26T00:00:00Z,100.0,100.0,60.23,36,98,0.01
659,8,2025-06-27T00:00:00Z,83.41,100.0,54.29,36,100,0.01
660,8,2025-06-28T00:00:00Z,100.0,70.99,54.17,39,100,0.02
661,8,2025-06-29T00:00:00Z,100.0,100.0,64.92,39,100,0.01
662,8,2025-06-30T00:00:00Z,98.53,100.0,67.94,36,100,0.01
663,8,2025-07-01T00:00:00Z,100.0,61.16,54.57,36,100,0.03
664,8,2025-07-02T00:00:00Z,84.14,100.0,60.88,36,96,0.01
665,8,2025-07-03T00:00:00Z,100.0,76.72,55.72,39,100,0.02
666,8,2025-07-04T00:00:00Z,100.0,72.34,76.88,36,100,0.02
667,8,2025-07-05T00:00:00Z,90.52,70.38,52.94,36,100,0.03
668,8,2025-07-06T00:00:00Z,98.49,92.21,74.83,39,95,0.01
669,8,2025-07-07T00:00:00Z,88.45,99.37,72.68,42,100,0.01
670,8,2025-07-08T00:00:00Z,100.0,98.0,67.78,42,98,0.01
671,8,2025-07-09T00:00:00Z,94.63,81.51,61.92,36,100,0.01
672,8,2025-07-10T00:00:00Z,87.26,65.02,55.74,38,100,0.05
673,8,2025-07-11T00:00:00Z,100.0,91.75,76.62,38,100,0.01
674,8,2025-07-12T00:00:00Z,69.98,100.0,53.32,44,98,0.04
675,8,2025-07-13T00:00:00Z,100.0,68.18,59.31,39,95,0.03
676,8,2025-07-14T00:00:00Z,85.94,78.64,55.32,36,96,0.03
677,8,2025-07-15T00:00:00Z,78.3,60.04,71.3,42,100,0.11
678,8,2025-07-16T00:00:00Z,85.81,68.9,58.16,36,100,0.04
679,8,2025-07-17T00:00:00Z,100.0,100.0,54.04,36,100,0.01
680,8,2025-07-18T00:00:00Z,95.04,80.74,67.73,39,96,0.02
681,8,2025-07-19T00:00:00Z,95.55,95.06,64.86,45,100,0.01
682,8,2025-07-20T00:00:00Z,89.09,75.58,54.48,39,98,0.03
683,8,2025-07-21T00:00:00Z,99.57,95.73,73.96,36,100,0.01
684,8,2025-07-22T00:00:00Z,95.36,100.0,70.35,39,98,0.01
685,8,2025-07-23T00:00:00Z,82.07,100.0,55.88,39,100,0.02
686,8,2025-07-24T00:00:00Z,100.0,64.83,67.33,39,100,0.03
687,8,2025-07-25T00:00:00Z,100.0,94.95,68.17,39,96,0.01
688,8,2025-07-26T00:00:00Z,90.02,100.0,71.27,36,98,0.01
689,8,2025-07-27T00:00:00Z,82.39,71.02,75.28,42,98,0.06
690,8,2025-07-28T00:00:00Z,88.92,76.45,53.05,36,100,0.02
691,8,2025-07-29T00:00:00Z,85.66,0.0,31.33,100,0,97.63
692,8,2025-07-30T00:00:00Z,79.28,0.0,25.83,100,0,98.26
693,8,2025-07-31T00:00:00Z,80.28,0.0,26.53,100,0,98.18
694,8,2025-08-01T00:00:00Z,77.74,0.0,26.25,100,0,98.39
695,8,2025-08-02T00:00:00Z,76.23,0.0,21.94,100,0,98.51
696,8,2025-08-03T00:00:00Z,78.43,0.0,21.94,100,0,98.34
697,8,2025-08-04T00:00:00Z,91.17,21.81,13.33,97,55,41.08
698,8,2025-08-05T00:00:00Z,100.0,93.13,74.53,39,100,0.01
699,8,2025-08-06T00:00:00Z,86.75,0.0,31.33,100,37,85.97
700,8,2025-08-07T00:00:00Z,79.69,0.0,25.62,100,0,98.23
701,8,2025-08-08T00:00:00Z,78.59,0.0,25.35,100,0,98.32
702,8,2025-08-09T00:00:00Z,77.26,0.0,21.94,100,0,98.43
703,8,2025-08-10T00:00:00Z,91.24,0.0,14.44,100,53,68.74
704,8,2025-08-11T00:00:00Z,99.61,66.62,12.22,48,87,0.08
705,8,2025-08-12T00:00:00Z,78.95,0.0,26.44,100,0,98.29
706,8,2025-08-13T00:00:00Z,95.47,98.34,73.02,42,98,0.01
707,8,2025-08-14T00:00:00Z,97.53,84.73,68.07,36,93,0.02
708,8,2025-08-15T00:00:00Z,86.2,0.0,29.66,100,0,97.56
709,8,2025-08-16T00:00:00Z,77.78,0.0,20.83,100,0,98.39
710,8,2025-08-17T00:00:00Z,77.42,0.0,22.29,100,0,98.42
711,8,2025-08-18T00:00:00Z,78.91,0.0,25.21,100,0,98.29
712,8,2025-08-19T00:00:00Z,78.3,0.0,25.56,100,0,98.35
